shop_id,name,address,district,lng,lat,rating,review_count,avg_price,price_level,packages,package_count,opening_hours,phone,tags,source,crawl_time
H7WN6kHkkgWj9v33,伍贰零·影音k歌沐足(百子湾颜值店),北京城区东四环中路78号大成国际A1座,朝阳区,116.491414,39.899479,4.4,76.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}]",2.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 大望路 / 休闲按摩足浴"", ""amap_best_name"": ""唱吧麦颂KTV(百子湾店)"", ""amap_best_score"": ""0.4800"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:44
G3LDd5VypdWeF7TA,魅KTV·AI辅唱(百子湾店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.5,1188.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""20"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""20"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""20"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""20"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""20"", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 百子湾 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.7273"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:44
k5I4bvhlKB8vRfmV,唱吧麦颂KTV(龙湖时代天街店),北京城区永兴路7号院9号楼403、402,大兴区,116.320791,39.684834,4.8,464.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 大兴龙湖天街 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(龙湖天街店)"", ""amap_best_score"": ""0.9167"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:45
l505nlVX6dxZ2UI6,米莱迪量贩KTV,汇豪商城,房山区,116.069316,39.651298,3.4,54.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""17"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""18"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 窦店镇商圈 / 量贩式KTV"", ""amap_best_name"": ""米莱迪量贩ktv(汇豪商城店)"", ""amap_best_score"": ""0.5415"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:45
H5jMFmXIVrThEgCA,錢櫃 KTV(亚奥店),北京城区安立路99号名人国际大酒店4F,朝阳区,116.407034,39.995784,4.8,1284.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""58"", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""58"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""58"", ""mentions"": ""15"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""58"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""58"", ""mentions"": ""16"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亚运村商圈 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV(亚运村店)"", ""amap_best_score"": ""0.5333"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:45
l6uK9BeMEkF2gzIJ,魅影梦空间KTV·AI辅唱(世纪金源店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.5,159.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""190"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""190"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""190"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""190"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""190"", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 远大路 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.5926"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:46
k2nxuQaSLI0g6Jyz,唱吧麦颂KTV(西单华威潮铺街店),西单北大街130号华威潮铺街5层,西城区,116.374545,39.911608,4.3,2363.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""70,80"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""70,80"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""70,80"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""70,80"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""70,80"", ""mentions"": ""5"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 西单 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂量贩KTV(西单店)"", ""amap_best_score"": ""0.7826"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:46
H6TjKw9duFE83Mlb,星聚会KTV(中关村领展购物广场店),北京城区丹棱街甲1号6层601-03号,海淀区,116.314805,39.979257,4.3,2722.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 中关村商圈 / 量贩式KTV"", ""amap_best_name"": ""星聚会ktv(中关村领展店)"", ""amap_best_score"": ""0.8462"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:47
G5ILCZDKVh86FO68,金麦圣KTV,广安门内大街6枫桦豪景(菜市口地铁站D西南口步行270米),西城区,116.371785,39.888665,3.2,1533.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""39,129"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""39,129"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""39,129"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""39,129"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""39,129"", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 菜市口/陶然亭 / 量贩式KTV"", ""amap_best_name"": ""金麦圣量贩KTV"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:47
H2KGW4ziZgX53IM4,酷秀KTV(中关村店),海淀大街中关村5号3层EF302,海淀区,116.312655,39.983123,4.4,795.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""14"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""11"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 中关村商圈 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV·派对(中关村店)"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:48
l4VtRYb0uqXzvy9Z,唱吧麦颂KTV(崇文门店),区崇文门外大街40号4F北,东城区,116.419054,39.896804,3.9,3731.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""200,100"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""200,100"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""200,100"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""200,100"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""200,100"", ""mentions"": ""4"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 崇文门 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(崇文门店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:48
l9Si4ZJW4nJu1jgr,魅KTV·AI辅唱(簋街店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,3.8,4310.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""1796,298,10"", ""mentions"": ""17"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""1796,298,10"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""1796,298,10"", ""mentions"": ""26"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""1796,298,10"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""1796,298,10"", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北新桥/簋街 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.7619"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:48
k7ombEX594NQiQui,乐巢KTV•派对(西铁营万达店),西铁营中路1号万达广场(西铁营店)2F层,丰台区,116.35493,39.860636,3.6,699.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""178"", ""mentions"": ""15"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""178"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""178"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""178"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""178"", ""mentions"": ""12"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北京南站/开阳里 / 量贩式KTV"", ""amap_best_name"": ""乐巢量贩式KTV(万达广场西铁营店)"", ""amap_best_score"": ""0.6667"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:49
k9hhpXpJvsf4ZUO5,M,北京城区工人体育场北路8号院1号楼3层,朝阳区,116.452937,39.933128,4.3,1448.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""11"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 常营 / 量贩式KTV"", ""amap_best_name"": ""METAK·元宇宙KTV"", ""amap_best_score"": ""0.3022"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:49
kaVRNodAKS0mTBMm,唱吧麦颂KTV(三里屯店),北京城区工人体育场北路甲6号楼3层301等,朝阳区,116.456435,39.93264,4.6,817.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""250"", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""250"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""250"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""250"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""250"", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 三里屯/工体 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(三里屯店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:50
l6ti0KJ4s6moxkjt,魅KTV(西大望路店),西大望路15号外企大厦C座5层,朝阳区,116.477132,39.894205,3.4,4914.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""19"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 大望路 / 量贩式KTV"", ""amap_best_name"": ""魅KTV(大望路店)"", ""amap_best_score"": ""0.9333"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:50
G36OH4wsyoaE1jFD,酷秀KTV(太阳宫店),太阳宫中路12号楼凯德mall商场4层,朝阳区,116.446744,39.971322,4.3,1782.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""70"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""70"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""70"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""70"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""70"", ""mentions"": ""6"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 太阳宫 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV•派对(太阳宫店)"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:44:51
