id,name,address,district,lng,lat,type,keyword
B0KRAP51XJ,安心购超市(雅宝城国际大厦店),朝外市场街日坛北路19号雅宝城国际大厦喆啡酒店入口B楼左拐10米,朝阳区,116.441801,39.918875,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KDMDC089,小黑胖子悠品食客,日坛北路17号院2号楼-1层122内1011,朝阳区,116.443219,39.918009,购物服务;购物相关场所;购物相关场所,便利店
B0KD6BE7CK,全家便利店(永安里东街一店),永安东里16号CBD国际大厦F1层,朝阳区,116.451805,39.904903,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFMBAZAP,便利蜂(润诚中心店),东大桥路12号1幢等2幢1层109号,朝阳区,116.451018,39.915148,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A80WCV,好邻居(烟袋斜街店),地安门外大街19号(什刹海地铁站A2西北口步行140米),西城区,116.395825,39.939432,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A85CTA,嗨家便利(富瑞大厦店),夕照寺中街14号4号楼富瑞苑大厦112,东城区,116.440568,39.889015,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JDKSYA15,RELX悦刻(府右街顺天府超市店),西什库大街31号院8号楼顺天府超市里,西城区,116.379817,39.925736,购物服务;购物相关场所;购物相关场所,便利店
B0GRH6N0H7,聚点便利店,交道口南大街聚点便利店,东城区,116.408817,39.937714,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KKRBQ6KI,7-ELEVEn(东直门内海运仓店),东直门内南小街18号楼-3,东城区,116.426136,39.935509,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFL0YWXJ,金瀛便利店(陶然亭店),四平园小区南2门旁,西城区,116.379021,39.880755,购物服务;综合市场;果品市场,便利店
B0G2M1ZEYJ,便利蜂(中海紫御公馆店),中海紫御公馆西区北门旁,东城区,116.389340,39.869906,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A8WAA3,7-ELEVEn(东直门内大街西口北侧店),东直门内大街277号(北新桥地铁站B东北口步行70米),东城区,116.416945,39.941656,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0FFL0ZF65,京东便利店(法源寺店),法源寺西里一号楼底商,西城区,116.367640,39.886094,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFIL92L4,便利蜂(SOHO尚都西塔店),东大桥路8号SOHO·尚都西塔F1层1110,朝阳区,116.451718,39.918931,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0JU49GVRI,77便利店(日坛国际贸易中心A座店),日坛北路17号日坛国际贸易中心A座F1层,朝阳区,116.441676,39.919487,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFHXQB1X,便利店(日坛国际贸易中心B座店),雅宝路17号日坛国际贸易中心B座F1层,朝阳区,116.442075,39.918025,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFF5FAFR,7-ELEVEn(世界财富大厦WWT店),建国门外大街甲6号SK大厦B2层,朝阳区,116.456822,39.907457,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0FFK58BDT,便利蜂(工体东路13号店),工体东路13号(东大桥地铁站A西北口步行200米),朝阳区,116.449390,39.923408,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0HAJ45DLO,便利蜂(中汇广场店),东直门南大街11号中汇广场F1层,东城区,116.432663,39.934380,购物服务;便民商店/便利店;便民商店/便利店,便利店
